compound_id,dataset_role,clear_positive_count,clear_negative_count,record_keys_json,review_status,decision,resolved_label,resolution_reason
CMP:LSWOCDLIYSKTRX-UHFFFAOYSA-N,development,21,1,"[""REC:0438914c78e950f56e0f9aa907a6198d9a2320f1a60a065764f806cb35005269"",""REC:054bc7a4938450e91d700a04cc77e1c18688cac0938b3d82eb9a6d2488cbabf6"",""REC:0a53bdfed739888c59967082b316014d9c97e8859492313d6ae901e3b9815c21"",""REC:10ba7f41b40183ca415ca5dc1b5c6906bc392f6296619a4d8d94305de74df53f"",""REC:10ff22fe3685bde300f3826dcd3a5bbdc04ff4c50065b1dcef75b68c55ce7fac"",""REC:149f4aa0d0341317591a9a59d0e889d47d45b6dcb9a5394e0cbdce8ba4614118"",""REC:1712403ef372e46ec298f60d57109026456cc9f309f7d6b8a51b73e60541fa8c"",""REC:1acae20f0587098d9ea18ab0ae9ae751352d9c27cb62eafd59df813a79f097bb"",""REC:1c804ac76f34aa5c5d115e1ade5859f4e0f632430e5cfcc7f7f615c49cbbbe45"",""REC:222d9b1533397af7ba3f5d41c958f810ed72f10c1f30b212f168fbcb73b4b5e7"",""REC:2b8c2fd93e27a6dda62fb807c68e03278b68087e36cee31347a5ccabf995b161"",""REC:2e02fa30599c1462047a9454114acbcc852f3feafd293826f2a78b49b568ca50"",""REC:32976ea8ba4071333f4a111f1660a2668019a501d3975d59214ca98252e2fc6f"",""REC:391cfdcb753033db48b48d45e76ee203081c00808b9dd109090f7e5d575d2359"",""REC:399de856740af9bc64fe999a159eb593862f1be1b74509db48e6fc0768b5a6ef"",""REC:3d2480c4d2754443cbc9b455cef2edb07938cf9501dc3a9fdf2bfc75e02b7420"",""REC:450a842d27485d9ba78edf2c2a116b02b2a7e52f5f25e3a44e1a0f90c01c974f"",""REC:47d8fce905b1bf75ed36ff827e1fde0ec98c96af4673e34ad2174c9ada787bbc"",""REC:4e70191db7630db3312d58426640e9944249d845f0f5b7ae12ea28c8cb408bc8"",""REC:5118eebb7c0b47c92d2bd11590827d8e6c96dd0e8c6bdc9aad410c4225ea4b57"",""REC:54dd5022a047e404c803a533a0c42d7120a0aef49e0e4beb075c1befc4bcfaec"",""REC:5b39a9986bca810fea7b6de4c3c7c2b09f2df9208783cf807add86eb4ff75c25"",""REC:6a5ff8472f32e9d0aa3547edc4661a8dac307e367007d4600455ce7f71b47fed"",""REC:6d3a4121040adc3a4f104646da209b2ea14618c15ee97117c6ac1f8acd8728c8"",""REC:6f7c3b58009d1356cd2b1f4f63379a09ba4f0224d50f793aea1d8066d0f4d24e"",""REC:74dcea219305d3ccac612331437b9a33900fa13e9877aa8e2900a983325bb23f"",""REC:860ec4e27b0870c2db60f70c5cadc491f7290bb85041a74bfe2c740592b14163"",""REC:89d8975c0785b5e558c4046ffe30fb158dd5c641d547bd653b748d0406c1dc12"",""REC:980be927dd92d672d872a9d8c030597703b8523d3fdcf3d29c7028d8b0338bb0"",""REC:9c38f6a0199840208f1adde77c62c3581ed6d4707840e6f4df3de65c25a6412e"",""REC:a0aec154e73da9f99b96de32496182026c09d833dd22e27336dfac74f1de7e8c"",""REC:a349332fe96090da1a13a6ceac5bf94a175638942d39e6c7ffb63bb42b0cfa24"",""REC:a80d78634951df75bc62c2e6abbdb0af4ee59599a136920b4fa640fe4662a27c"",""REC:ab7b6aab6d8d2a1cf8665b003aee37d9009f74bb4d91486ec3d0d62252ad761f"",""REC:bb63e4f6f7eb6d454d3c5863169b4886571ab52ffc887d2296dd2180a1cfbc56"",""REC:bcb6c8833184a98fd9c0fd214468f2400baba4f84add1adb43443a8ac3a23267"",""REC:c0051f20227cefce251853d09a36193ae4efca15775afc1be830bd18f0b86368"",""REC:d837b7f4336e8f5fa28bdf1590547f112d357ccc7a62bc145df913bb4da836cc"",""REC:da63acec4d8e92f6e725ff0b818c6983848a25a703d872c7e60a0e7401fa0c47"",""REC:dee7ac03407ab9271578e8189c5e2f69ac75cd3eb6460ae6bfa83561da2add05"",""REC:e4d66b84ba665d2caf1c5fab8258c650baf618748ed217f68cd0c6c2efac0d24"",""REC:e7a215e78cd505a3fb7f14a44b658a987919bd1ca302c47f4dc04de4d26e7acb"",""REC:e827fa28fa33fb9e6777607b1d7d2913abb9fd15192565097efa58333d1f1b01"",""REC:ec5968ac19c4d3123f95e4e5a804c898536e01f600e5344478935deaba7eb745"",""REC:eec66542e812beaf5d34e3336cd26f54f66d7230b5d2cecfc5f1b07402a20bf8"",""REC:f9b00a464c47e90dbaac8508222081a10bea4f9931673fae77cddf775f06d905""]",automatic_resolved,assign_positive,1,明确阳性记录数更多且差值大于 10，按规则标记为阳性
CMP:LSWYGACWGAICNM-UHFFFAOYSA-N,external,1,1,"[""REC:6b1020a3e575f222c14ae7f28cf7c7baa8dea782aecae1e5ffc103a27d1ced24"",""REC:8024f8a1f17f374e256836eb9624c8a7e1b9e9d08e9f7ee2873a05e6177b5f67"",""REC:cbbe10da72cbeaefd6e1eb125b02010e39989c37c83dd16ef14936eca07d196b"",""REC:ff0d8db8b934ad8029fdf18e77f707c01dde4eede6c100e99fe4d6e11661d800""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
CMP:LTINPJMVDKPJJI-UHFFFAOYSA-N,external,2,2,"[""REC:0ba4c40f576e6e28fac2cb1aa52a69b02d875eaecedbd7ee9bc49a4f1ed37879"",""REC:3d83ba578f94319ca73e9f113aca360ded3c470996d674ca5676f726418bbb28"",""REC:61b657f21b0552cf79996bed88b34acdb0931ad25b101d1b40a90d290c95d5e1"",""REC:fd16613876628d71d53c202dcd439d121b47343c00a76def0d445407606547cb""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
CMP:LUSZGTFNYDARNI-UHFFFAOYSA-N,external,10,3,"[""REC:2ea1e90ff4991babb57c3e1ef34da10a69a2d016710530ca9eb169bd96cfacb4"",""REC:4be79c9dd8c7c1e28cea5b62e962aa5aad39a023dde75117f1503c67acc385f8"",""REC:5a522b8c9d0c9f2b6edb80f71b2144555a55c6b3e998661d7b811be29c7dd89f"",""REC:83ea60bbfdf4ca130133691a35ebc5a7fa365a31412cf8f416126e9ef74c14d7"",""REC:8a47167b1262b68e9efaa935af778449c1f986b39aae502b5b3ffa41281d16db"",""REC:9859bffc1e536f917c9760936a8107708da1c077d0bced2df8e501dc55db59cc"",""REC:a710c82f75c74c530d6f018b30ca3d0ba0587a1ec3324b9c0a19b98edfd096f1"",""REC:b808102ddde62d7f4f85ec8d7c3eb393eab225b4dfeae69aef705fdb0179ddf5"",""REC:c4a98cfdecf71939164fb66bc23863316f56a73da813e50202642d338123db40"",""REC:d6ad7e30fd982ee570316442584819b3e6435ebecf5285ab31232ac0df74775b"",""REC:f00c0c864a0c2ed707426bb6864852c4db5c83854d8de59fe5780a6c4bb5b8c4"",""REC:f0bc41109ac6bfb40a67d60246c05a06e73e30d83b77a3c2042341fc3d89d388"",""REC:fa4c488d20d207f6fcc52afb6a5c96eaab797458ded134a80f0dd7cf06d4c455""]",automatic_exclude,exclude_count_margin_le_10,,明确阳性与明确阴性记录数差绝对值不超过 10，按规则排除
CMP:LVGUZGTVOIAKKC-UHFFFAOYSA-N,development,1,10,"[""REC:05ac198ca42ebeeec5b285241878452ebe1bf61eeb39a8085bb3cfd984e721dc"",""REC:4776b8c4d812f89500be34300b117d2b713ebdeb39e9e49addf6bad4e4205817"",""REC:4eb529d07eb467653387264caf3034f6c0fd0010396635d8fe651cfd54b04b02"",""REC:53c397160d7f233531b757452416efd865b4df50ecac693888f92f340864551d"",""REC:57bdbdcf83d85d8d86f8ebd893a65cb4f0341ab0aa4bec286036643b1c459d38"",""REC:666aba13427e02957a42a545714a77860450c76dc2ec07aca70d7b9ae770d297"",""REC:73f8c42c54e806d6d9d42918537795a2533d96ef959e145d67a9e2634a939a56"",""REC:ac467fab991138d9408609fc65d24f97bc89c6461c677e1c9e5365eadbc7b0c0"",""REC:c125163a2c0a730b141418c54e590fceecbcbf5b2e401eb1502fbb29b41410fb"",""REC:c2fd2fc86edd366d7565974cf1ce0ac47c0a29f5fd9d023b3744536173357f49"",""REC:da593637390367c1cd697e5a21f156e4246cac7498cca49b43ab1d5760e8f0b7"",""REC:df7ba78a468d9bc7bc1184fe9446df92da8a5a1153cb26426d07b98d6be82232"",""REC:f77e2dcea15d96b58a32a6a30ee2fb455c8d4ba3ec89765446474d92c9ba9cfe""]",automatic_exclude,exclude_count_margin_le_10,,明确阳性与明确阴性记录数差绝对值不超过 10，按规则排除
CMP:LVGUZGTVOIAKKC-UHFFFAOYSA-N,external,1,5,"[""REC:55ae79efc5f3bc5c6f7a9f5b4b75b9e38a7be78a7a83f9a11bb2d352c6f1bc77"",""REC:5884f05549b7f69eacaeecaaa0b2009e62ad3a02496aa01fddca5c5c214a96ef"",""REC:65775ef575db8f80f0abd5da06e7688cc0155329e6c9850f827da3851ceafe5d"",""REC:77faa9f52449d795aa4fadc86a7ea0d5db664f0c98f3aa11081618642b673d80"",""REC:a017d0ffd800b0c4a57a943c1e2b78c277e30e72d2367d1972b5b4ae06e0fad1"",""REC:ad747b1dee21c2b0462a5c36802afd318504ed14233832ac4c31ae02ffd3ca5e""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
CMP:LVLANIHJQRZTPY-UHFFFAOYSA-N,external,3,1,"[""REC:04b8669912fe0a6cbc9d8004f185115585098f7b72f3677cae4ed42f42d5ded2"",""REC:6731fd767bde637eec03833d40a379af980c7a3dce499e78e3267e2a9de2023d"",""REC:ce25079d8f426e9f3782ccd8f8726d4b4cb76eee0d065e0b74e25a3c9f42e5e6"",""REC:e6cd42a0aa1d6f9a3d9cb2e2e4a542fbc080055b3e111d9a3b6152493f1acb5e""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
CMP:LVWZTYCIRDMTEY-UHFFFAOYSA-N,development,2,6,"[""REC:0099cbbe3c914cf8357d1efb342ba089ab3f6b1f457ea4adc1d88573ebb0318e"",""REC:07c6bcba21877e8ab530f7660d08506f975d8a77cdffc693448dbfb1dc426a30"",""REC:18907041116df99dfbb0918e0d9137e951b397296d4d2ec193985ff404811ab0"",""REC:3faebbe2673b774e1e8e5e99964d3facc1f36908eb9f1ed11a93fadc3fef7b5c"",""REC:55d1d7e5208cd917dc42f3003ccca293a5491e48f92f615d69f7a867969e5c00"",""REC:56302aac2f2ce9d290237efed68aae43d3edd19c6c3492b87dfe320ff8703a35"",""REC:adecf4168ba27a78106a322716613ca940664db8b99b188580ea5063616989ba"",""REC:b474b9742bceb56717a487cb2a0e3987c4408a7272aedd8ad5796a05673a66fa"",""REC:c85bd31bc06e46c978aa6c990b729a6d79c15592697cf4beb865bfc268dd12b5"",""REC:e96378f5f33133c02660f020fa0c2bb80691005135e07d1b5e6199481f774ea4"",""REC:e9ab5683472659b86b0d70c576597078ffc591f6db467f53582384dfd832255b"",""REC:ef690a6e89fa1a6dd9573acda705a819583fd9926c5fa3958ca152072fac431a""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
CMP:LXBGSDVWAMZHDD-UHFFFAOYSA-N,external,3,1,"[""REC:061a481ad21eb8f2db6e400fe53f0e30824fe9a3fb52f160d7fe0c738e33a1ad"",""REC:089d87d16425e93136ce98d5274a40276296f633b9c85039b083d6e8ddd6e0b8"",""REC:1b56441ceeec7e062fb0c0ece299687aeb1e7d80c4769eb56cecb0b1159ba4e1"",""REC:784e65f6de1d56f5b1a43962a6bb49d045f2cf8eb9434423a2a193582d722fea""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
CMP:LYAHJFZLDZDIOH-UHFFFAOYSA-N,development,16,2,"[""REC:00a9e17283b8580386502e37e163bc784e0f6c9ae99b0c033aef9913e8baac53"",""REC:01d1d7b1d75e36323f4f1e4c451b5ca2cd7ff7a8b7e16c5711e5cd7db30c95a2"",""REC:027b441cb09bdea8867d0dd1882b908c1e94186b6744a100741ef7fc5e7ca1c0"",""REC:0a60ee86779cf97c3a950415a14d8db5cdca298c6c8709aa12d0fd2f9fef61a9"",""REC:0fb5d96a1c2a4421a4c62d5789c50b76d59eee5dcda1b56095960120058f914f"",""REC:129c1c81937156ee33c171844baf41f0148ff426f5c8d26cae82eff5fd1c3bc7"",""REC:1bd3491804f9d2de2ac372228351819d57842025d4ada5d987ab2151cc20eeb0"",""REC:20da22b02bbb7c741cb0148975c531cc2e174fb0d4243e671875217c11462ed1"",""REC:25cb2cdbcb49220f43626850b73d2ab6438d4d7cc2c3774400afe19f8d53409d"",""REC:2ee22782882a7aec31f1d48df0d8b3f8989fb5a06b6dffd5c2bf83cb1bc8e02f"",""REC:3204d86e1a886eb7f1f57de070dffd9d82607a3178e93194d644e6c5c7155c53"",""REC:4a2ba5aa17cc814f0346269666e3ac7cbf3ff830faee9b9eb581fdd563c46583"",""REC:50b3888c52966257af0d06271e1f3f971ce94f70a8f8e42150ec83f1c61ad74e"",""REC:54b938ce6983d62012a2d52722fb89e9fc2aacf47c089994ec1e6ecb9e1a4aba"",""REC:5dd6a8b42203c3722a336ced3c4ff53d2f34db94ae3ea83d9c02d5a71bf784b9"",""REC:672b570f0e1c90fe21d0109f8d35c1d56dc4e3c155e8395437cf2999cfe8bf35"",""REC:6a08b268e745144d39c5bb355f0d47ecfd0a52b1a519d798aa4f7cfa51077055"",""REC:6a2f1c2e9200383452311109d6d1f0d71b29d08b4f9a80063e97a9d62b5b09d0"",""REC:6f56def2e8f38d070311b54d4048bddc89d68cf95ef596eb52e9be4ab565eda0"",""REC:7012eff07a570d32179c4596b6e54401cf42f5f1bab3e3238c5d45dbb1cef2aa"",""REC:754a4ef9df97f3ad638824a5da07a484c63520514be9690407d554ddb3f7c8c7"",""REC:7aec2fccb4cb829599535de80151af00f2674ce12c2887cb5f165e2b5d42ebc8"",""REC:7dcfee3921fe28b30f53a12e8e2c7c1da2ace57be91d87ae0d93831d97450d77"",""REC:8931e8a85fe1b8fbe5e92a9282e0a50a1ee55488deac94a06b3eb70c61e6e0b0"",""REC:949bab2b3dc639d47db08501a37204435e9e6b8b97a64a4eeaf6e6325075aa49"",""REC:9e9bbaf4aff56197c636f3254cea55afc214c3b8405d6c0717b9e3df0bc99fde"",""REC:a2fbe14f74821782410359f79c87a8eb86a2e6822f0b5b5d0053155f4da5d3f8"",""REC:a86935afd09c8f72babb8474e00f329de07a8b882809cb9c5e906db7ce8f46b3"",""REC:ae0d38340214695ca10a69d7a2ed6dd90c0b9cf80e1e9bff5bad69e1942586aa"",""REC:b5d59dcfa859b95dca389b52ee35ff288b7ce884fcf23da78637a946a3a3884b"",""REC:b79bc18fbf3332a3be7c8485d65a0db6ac4549e3e98a73076cf6ec84244a836f"",""REC:ba2dc3e68224516eb20937135d79c3430fd4849c92291b963f9f60db45caf59c"",""REC:c0a1e4fb57d09e8d7fa83522f5439aeb5f8f5fb2699788206c2e31d248fb97f0"",""REC:c200534782f44699e69659156f6f9728c6076ecbc879e0002e79035cc8d605f8"",""REC:c66b0cf7a98329b8fd67488db1ba8721dccda83058e3187adde260980096932a"",""REC:c740ccd2f031b2a5c770292cfe6273a94008eaa5fc7078dcf1a7031fa571c5a0"",""REC:d4a01ad323e1d5977bf55996bbaf4536094a7ea331f2680a01401bcf29dd6472"",""REC:de647a6a09ccf89cdf9c5555714147751a9cc7537a06dee9953f0759533cbe00"",""REC:eb820f7ca0a16e2ec812f806d5470dca36487ca8b77ac45d22abf9647d88c846""]",automatic_resolved,assign_positive,1,明确阳性记录数更多且差值大于 10，按规则标记为阳性
CMP:LYGJENNIWJXYER-UHFFFAOYSA-N,development,10,3,"[""REC:040e8696f643104ff9245742624503866340287de867846386f9bcc1c9724e18"",""REC:052a72edc5669c24a8b6f9877c5405083008e335f617628200c8de394778c685"",""REC:09a6ea3d050542747d43dc757d35f8f452c6ec2f9d0ccfd4387ce8c88e6fa605"",""REC:17e16fe311285d6d94c89f57a09a1b9d22712d4f77be686dd7fe9f0b7ba3a439"",""REC:1a6ddc0376d437f78287e0b6069d395141f70d3b2fcbed36a6fd104aac07a8c2"",""REC:1da92a0e37577d478e03e7c15cd880a6b8d7248813c35d8a027400be2adee36c"",""REC:258de59f2ab41fb63ea2d3384548c3f15141224d10a4829f614060dd3fd99063"",""REC:28082e5ec0cd915cada08c314ec7d767ab860e32418c549ed8fe1bdafd02539a"",""REC:4234a1dc32e4faa6404288d8def51d0a6c4d6598c63ef4a64780ca780078522b"",""REC:44b738d5e2878bf76fbd85530bbe3f633689b4d42103cbdd0a87e4290c84383e"",""REC:5efd9eb64b4a313d875ab0ae97acebaa1fa4a85eadce09af3142a52e4fe69dea"",""REC:60e32e739e2af027c125f2c35b0d3b55d792887245c058c50076d3d708290ef5"",""REC:6101410a8af33af8c595be5fdaec4d53346f91d902971a1998d599db6e7be3f1"",""REC:6206f79bda971b10a11360c54b2c7e2d65fdfa21ea0b055fa5057ff5ab648ecf"",""REC:6a7bca43d67c6cd0e659db38925fd6d9728247597bc6c86c170263bae465c4eb"",""REC:6eb2d8729407183155df04ef385f5fc113df4b347ca2dbcc21756a752325c08a"",""REC:76952cb0f8bccb94f17657f206ca4fb39b4f27dc0ea7634f8c702fb406d8aad8"",""REC:8612fb5ecff0e41bce6ffe654c94f844cee36e3aa48184302a97f686488f3b2b"",""REC:908651cf0dcf58e89071acd73158b295c4cce703d3aaebbe043b29e05adff766"",""REC:9c7ed900bb3925b0c27fb4b4adc37f7ddb986d4e92842738d6416399c1dcefa2"",""REC:a6e0d93b0253cbe35b36b1a2ab2684c0ae412812180079cce440976d57d38bdf"",""REC:a94868317ef26e79c63021090d96dc4ff8216687ec7ab356c6c54e9366f7c7dc"",""REC:b15ae1eec6a9c5baeaec33358ea0b6b8fe37961005a70eff195e423443ae623a"",""REC:b3f104480fec7e2fea07d651ae2e46ed6033e986d2b05b83f22aab5c8f851dab"",""REC:c016fcdb260ba701def111009bb131e742c436988a270429317f28d2b643c46b"",""REC:c140ed2294ed4b075239b8f97d73e083f1649d46f1196b83d6a21ea02b1166b0"",""REC:c23d4f17b315c1bb8c68e02dfaddb5e58106b5365a1df3c68ca7e470533d590f"",""REC:c55b48feb80dcc593b52a0a0649ad3a8f8c33a50b9118f50447067a7e178e350"",""REC:c7ebb51fda75bad1e583cfa5c19a9793205f531031131c45d5ce268c1e5a349e"",""REC:d0c57d8694d1ad072d2eb8a07db9e9760a87c47733a2112f9f851b0b351dabef"",""REC:d0cdb688bd68136680acc148d34dc7ca9c048045cccee6aaa8bc0821f2986edc"",""REC:e047ecbd72847f04ab993313eeb71adcf5a6a1aa7c7e6c38d32083dc88c0c9bd"",""REC:ed27ee1f1e69747c3d82e18314a6be0d6ae4b9673a2c2e24c57a759a91a331fb"",""REC:ff6196339ecfd8b0057edba1f7d1d5f9f89660b7d7ffa6d82e4399e44a0fc4a3""]",automatic_exclude,exclude_count_margin_le_10,,明确阳性与明确阴性记录数差绝对值不超过 10，按规则排除
CMP:LYGJENNIWJXYER-UHFFFAOYSA-N,external,3,6,"[""REC:0cb171a80f4ab4f2f7c0b9a1c06a06cdd643ac8a44e29d970b642f791382cdd4"",""REC:294652fdb61e8d3cc8bf14ab9962bdfef11caac2e601af6959cfb216c99eba26"",""REC:490180d97d8693cb338251cda398d16961666c3c2d908588f7a3e4dda60c4984"",""REC:55bf266b50eb9506b7c865049e43bfcba9649471bfd9591291e51612ee8dd1e6"",""REC:5da326d31a917bfc55f9c2ffdc47a772f4ada16712cc8d4e16d017924ae61be9"",""REC:719ed8df6a89f3f978e43a2287c93371e784208d3d29c9cce322480517c25764"",""REC:cd708bacf6754947de287881769d870314d461b814294374dc5524078aad1fd8"",""REC:eda75091a900e6d81544f092fad202d32b96a5180bccb5957c950f13ebbbfb81"",""REC:f491bb3c0ed12397951c79be1e6cc6d4fd1081be6e9befa2c972bd462cd26e0b""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
CMP:MAXCWSIJKVASQC-UHFFFAOYSA-N,development,9,2,"[""REC:06d3020749e94037cbf20363de166eea2086ab1579b1dfb99331bd4d672b9af3"",""REC:0bc9e007b51376fe9546d42e0207667f7e11dc15b609810124ee9f6889351b31"",""REC:446a786d22faaae5302e294e01dbf02692adc8dbfb4f3759a6663542eee4c370"",""REC:46fc40243724280262a2edce1d06d500df161c33b2a4024393ec853ed73b3d87"",""REC:4b6278fa11983f7c49047bb91b9d26a634a3094c6a0f891ae201861796158ead"",""REC:578ad6cf6db79de4e24a7a0a74e9eef1c52f3051db5e16cfcc48bf389c296bd0"",""REC:5e69d58071862c465e37c1f3c219a0bc6fd085293b8d749f74474626954a8896"",""REC:5f7e7b9c389663e590409f258fb654bc91fb2d5f2784fd46537781a9f2ad78bb"",""REC:601b185326e5b59af6ad56e7ae5be92968647b230773100e7327e2644b521c4b"",""REC:61731ad93fb5ecfba1935d499884f5aec3485db33945c20e78e1e4076ccc9eee"",""REC:689ca49ba119822f4fa1474cdb86cea05d9952733bb161550118c48ce36ea88f"",""REC:6d6351cca00904d97bad2c64f29b9591394e80fc2d55bac9ce8647ecba247f52"",""REC:6fb76a9ceb4303a8a6dd714aa32d5f91b20131c1b584f4ec4391870f2f2542d9"",""REC:7af2662b171d5c06f28d4f9058863b077bc9aed57613ea65d619659858902e0f"",""REC:f61b8d654a49d69d87e948016b32a9c6c56c272fd0cf542a6cc54a3ee7fb2fca""]",automatic_exclude,exclude_count_margin_le_10,,明确阳性与明确阴性记录数差绝对值不超过 10，按规则排除
CMP:MAZCGYFIOOIVHE-UHFFFAOYSA-N,external,2,2,"[""REC:19fbcf06c5fcd038ffc716abd97a73c3a3bbd7a171fd310b27ed5b16efbc7b64"",""REC:37f29d81ce00b07aaf064e5ef9291efeb6ced7e94d239aba62e2cdcd780aa4fd"",""REC:8671014accca449338df63f67dd59bb00d91c6fff080e86d8e3babbad31943e3"",""REC:a1d5663d50cc309e22e37be784a127418dc660007b195ffeea4d61072f3687cf""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
CMP:MBABOKRGFJTBAE-UHFFFAOYSA-N,development,2,1,"[""REC:81d0dfec208f231bbe97cfadaabc85e88663c739a4e82d203d6988f55b80e371"",""REC:a4190b51cfd257727279323a375945c664e8eb6293ebfa727b194bcc18123f1a"",""REC:e2c02568660c256f9d50ee45ad7e1a91c36387769fe7b12583d8b654a5054fc5""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
CMP:MEBQXILRKZHVCX-UHFFFAOYSA-N,development,3,3,"[""REC:27ae1c61e2b51ce05af95bec2105413408a4c565df18914a05edef24994a5414"",""REC:38aa1797a92cab42d47e80889b44337266d8458b2eced04c53ce0df2d99b9b68"",""REC:4a951a1cf5ead325797e846f824dde37fb4b37267649c5d74b8bf20ba9cb5323"",""REC:64aab502425dee76dbdacdc8614a6a986e3ca467aaab11d7c5a598040f6b9158"",""REC:f666d3420fffd185ba42d10b9d56094140a5d363c29015271636cba3b63cadca"",""REC:f93a6d13b8bfe8103675470bdff92d29f0e22dc43b2f02b6cfa715349804368f"",""REC:fc0d510503ea77844e0fdcec8f887047a4ebd0f43597b29d8666ae9f6ac69eb1""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
CMP:MGFYIUFZLHCRTH-UHFFFAOYSA-N,development,5,2,"[""REC:049740ccaacd1da446190a6080737c0667cc47868fb3f22bfa42a98f26170e6b"",""REC:0b955b64df6e61b3a6261a5728ad473ce13fc7c63cede5c0c14c43e305215553"",""REC:0c0879950ff57244887a1d4bf81c19af6d445f21c2d983caf8898e3595264ba2"",""REC:0eceebe042eaec6684d4fd4714e28010c106fb242bfc85d2264b68b5cc496dbc"",""REC:10f2365f85ff5f264056892f9459cb1c4bb90e20220d1709e407b9b3a5beba22"",""REC:1c1f4265a13e4039f176ab2ffaee65d47e2e7a8ba4ebf49dedb415be9d9d0ab8"",""REC:3d6015803507d66bfc11662faa09d31c91dbd01b774bb567ee4e795a2bd0fafe"",""REC:4791eb02c3f7c7c17718cc2b77ad9de07df1a6adc280e3539c7a4f12cd88af1e"",""REC:4a59c79efbc8680fb6a13bfaecffc8e15108cf4e06a3d0a3b9003c2afdb48e17"",""REC:54d43ccf10ba034092be3d94ad64b3d0d13398df773c8e350ed00222937ff083"",""REC:608f2de0da021e4cd425b22c7f132166347e514e813ed28958bd599c6218a8c0"",""REC:7f9a084331213339f1116f233bdfaa3cb92887e3a898334f6d9060e7a88c5140"",""REC:a096842bb5285d0503fe66b42be65d8158812ac6190b80719dee0d3f7874f484"",""REC:a7a14e917ccea0084a6793ee84a16fdd4b1c5a80ee9a790e36149d8c6fd9eb2d"",""REC:abe729a2ea7a800cd13c8bf9401a5e67796a1bd8d2519a8faf6572b2bd0e914b"",""REC:b0ff82c8a0ab64bc93810a0ee470c9e7c2625eff0f82e209eec9ebb1fc9c60c4"",""REC:b50381cd458edd74591fe53b5f854220695211146f32431d16df3e85a65094e9"",""REC:b5a8a4b1c9802c84970cb990970c156e39e411f2beb36d9c6b5d1326c8a73ba2"",""REC:c59cc2df888736d3694a417bb2b2d307bf3c11888970bcb6281ba687f98e0f27"",""REC:dd86596940e735cbed541e56edc352041a96c0a1ceb320d51af6041a07d6dabc"",""REC:e1a861a132c11d1ceacf68d2f9f8e48dcedca700917d842774660ee72758d3c7""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
CMP:MGFYIUFZLHCRTH-UHFFFAOYSA-N,external,4,2,"[""REC:10660a71b57e8258401e9b92043fc612b1530b969f6cc00e90feaca947e53c12"",""REC:13cc21239624c60da5a2cf1bfe526c7823778d5d122132840fca71cb8928dbd3"",""REC:2769de0d8693d49688c728c697e99ebc31220ff15ee8ddec734bcf2df4178430"",""REC:336675544de176fbc63b05855a05977db09f4c9e94956424e92ced57b6e3251b"",""REC:45cb91ddc56b1339765452635f5d9cf21938cb569ea87cbb9bde285c77345ecf"",""REC:d9a8cb445f92af5d4451f10cf1999e4df12d3243abd3827e35d08a81362f2126"",""REC:ede7a03bcd183bc1ad439a1f2bf1e551d742b63a6a19f332d15e7079d47c9a10""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
CMP:MHGOKSLTIUHUBF-UHFFFAOYSA-N,external,1,3,"[""REC:13dbd57dd28abcb97192000fcb8164ac27d33333a2974af7d4df17c9ff3bb18e"",""REC:3ad45521ac1dcdca65c60e5c43af2d6ea8a402e932f6e79f664e267fcaa857fa"",""REC:6407fb5acc29f6240a7480aeaf21870d941ed0732a250ab58e78b89941d2763b"",""REC:fe81bbf3274922e513de624483b4357413355396f41a53979de3ebdfe215753c""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
