record_key,source_dataset,source_record_id,exclusion_reason
REC:fbf5cde04b242572d6128444e3205546ed1e42a687e64508efc95e86e98c9599,ccris,1053:no_carcinogenicity,无致癌性试验记录
REC:d4b2cf96a32f6f4cb478cbdbf68d2a3124a836152db2687e95e35d8497a09ba4,ccris,1054:no_carcinogenicity,no_standardized_key
REC:d4b2cf96a32f6f4cb478cbdbf68d2a3124a836152db2687e95e35d8497a09ba4,ccris,1054:no_carcinogenicity,存在中性共组分，按混合物、溶剂化物或加合物排除
REC:d4b2cf96a32f6f4cb478cbdbf68d2a3124a836152db2687e95e35d8497a09ba4,ccris,1054:no_carcinogenicity,无致癌性试验记录
REC:99f737e8c791cd6ec84a024bfbcb69c70a1123cab2c8e545e46453a3cb0a7ec8,ccris,1055:no_carcinogenicity,无致癌性试验记录
REC:be6fdac44f7e90b1e3a3c73032e7c3f26f3c8ef3d3966f62a89e48539641c691,ccris,1056:no_carcinogenicity,no_standardized_key
REC:be6fdac44f7e90b1e3a3c73032e7c3f26f3c8ef3d3966f62a89e48539641c691,ccris,1056:no_carcinogenicity,存在中性共组分，按混合物、溶剂化物或加合物排除
REC:be6fdac44f7e90b1e3a3c73032e7c3f26f3c8ef3d3966f62a89e48539641c691,ccris,1056:no_carcinogenicity,无致癌性试验记录
REC:bd4e58e081a13a70bc6de753f44dd1799de00f76f92fbcf8af5eb2908289c476,ccris,1057:no_carcinogenicity,no_standardized_key
REC:bd4e58e081a13a70bc6de753f44dd1799de00f76f92fbcf8af5eb2908289c476,ccris,1057:no_carcinogenicity,多个有机片段混合物
REC:bd4e58e081a13a70bc6de753f44dd1799de00f76f92fbcf8af5eb2908289c476,ccris,1057:no_carcinogenicity,无致癌性试验记录
REC:4e32c2cc778ca97662bfcb403fa50710cbf6c8adf831bf691a887b49e4de0ab1,ccris,1058:no_carcinogenicity,无致癌性试验记录
REC:d9fce9f9c0e1cf56ff4a0df0d8e726a8bf24f03407511e60492b8ad6d371046c,ccris,1059:no_carcinogenicity,无致癌性试验记录
REC:0ad0b1faf1cf0105262252a4a436b5ee110396cfd414954de42bbd9e4ccf64e2,ccris,1060:cstu:1,no_standardized_key
REC:0ad0b1faf1cf0105262252a4a436b5ee110396cfd414954de42bbd9e4ccf64e2,ccris,1060:cstu:1,无含碳有机片段
REC:90e379ae1955be964dd2aca57ebffc5c880163433a6b7bb8385ae2a864ef85c5,ccris,1062:no_carcinogenicity,no_standardized_key
REC:90e379ae1955be964dd2aca57ebffc5c880163433a6b7bb8385ae2a864ef85c5,ccris,1062:no_carcinogenicity,存在中性共组分，按混合物、溶剂化物或加合物排除
REC:90e379ae1955be964dd2aca57ebffc5c880163433a6b7bb8385ae2a864ef85c5,ccris,1062:no_carcinogenicity,无致癌性试验记录
REC:5ca33d485ef791808bf158e49e2434500ecb182d93143a95c1de78e668582214,ccris,1063:no_carcinogenicity,无致癌性试验记录
REC:ac1766eb6c3f9a30412dfb1d1f12577733b50566787b4fab37465cff047be447,ccris,1064:no_carcinogenicity,无致癌性试验记录
REC:b1299da1d8a1ebe7c72d150139d4c95a0a5c6ba5ff96e9a304a5dbcf5110d67f,ccris,1065:no_carcinogenicity,无致癌性试验记录
REC:d0c9f0e72f4b76f59470c68bcbcf8f500defe2a51e7031f2b51759239e155763,ccris,1066:no_carcinogenicity,无致癌性试验记录
REC:4e319752fa37ab77730b87cc52826b4c063890e6fba283a05cc5aad8b3935449,ccris,1067:no_carcinogenicity,无致癌性试验记录
REC:2705e4305d6d81f8e868f5d3712e79a00fa2c04a50ca5c72cd85ed58e9fe7dce,ccris,1068:no_carcinogenicity,no_standardized_key
REC:2705e4305d6d81f8e868f5d3712e79a00fa2c04a50ca5c72cd85ed58e9fe7dce,ccris,1068:no_carcinogenicity,无致癌性试验记录
REC:2705e4305d6d81f8e868f5d3712e79a00fa2c04a50ca5c72cd85ed58e9fe7dce,ccris,1068:no_carcinogenicity,来源结构状态不可接受：unresolved
REC:e9eaaa442e420e546541b632bb768f4b3d4432a1d83f25ba97bfd083b15e16a0,ccris,1069:no_carcinogenicity,无致癌性试验记录
REC:f25fd6020bb6ada2d3039c49809a8c9f99b932efc7b5b493832ee7963f7175ad,ccris,1070:no_carcinogenicity,无致癌性试验记录
REC:30b77ddf15e1bd8860c92a620c88de3dcf533d2623df9b0b2d66d2ede66a8c54,ccris,1071:no_carcinogenicity,无致癌性试验记录
REC:d4e41e459f3c379d1f2448eb670aa6e1cc7db8471fb6cfb8824be5dd56b51bec,ccris,1072:no_carcinogenicity,无致癌性试验记录
REC:5b406f36bbe0b98a84d1ceac2b8feb4189f6bf448af25a772dbe7d0519bf5b8d,ccris,1073:no_carcinogenicity,无致癌性试验记录
REC:16a3d33b08983f89396269d5f7dc3362273d126fa99ce38a3dbd3489a90291fc,ccris,1074:no_carcinogenicity,无致癌性试验记录
REC:999b0a854ccd4c9244f7221c0e96a16d01a9f06c20b61c5c536c279fed004375,ccris,1075:no_carcinogenicity,无致癌性试验记录
REC:c40de6f242f96016c9b0ba8941d1b216300d4c792a95cea1283f11dc8bb31208,ccris,1076:no_carcinogenicity,无致癌性试验记录
REC:adb6bb99de7f4a5f21cd7205baac89857d7a77d4d1007e3827c9a3ff68cba990,ccris,1077:no_carcinogenicity,无致癌性试验记录
REC:20f0c53ac36be7d4cc2c9414beefbe94a991b3b7d9baa0471c40cef8a257f29a,ccris,1078:no_carcinogenicity,无致癌性试验记录
REC:3824ff84dc3be54e343e3728081a5319549c6a810dd63d6903af869ee2e2f9b0,ccris,1081:no_carcinogenicity,无致癌性试验记录
REC:7e258f89bc32e6710ebf218432e2461b2f76b5ab5e43071e419aa4a11f35b2c4,ccris,1083:no_carcinogenicity,无致癌性试验记录
REC:84f977449e564179ed1f29ded5db7e51b54a2ce291a013f12ae341f57fb133ae,ccris,1084:no_carcinogenicity,无致癌性试验记录
REC:2a18e07f77bdbb35cc878b7541f90644ccc327f114f31644feff436ec0fabeea,ccris,1085:no_carcinogenicity,无致癌性试验记录
REC:b2037a44f05d1b5db52c8959f4a12c2c68950e2dce65937d72b57057e72f7e00,ccris,1086:no_carcinogenicity,no_standardized_key
REC:b2037a44f05d1b5db52c8959f4a12c2c68950e2dce65937d72b57057e72f7e00,ccris,1086:no_carcinogenicity,存在中性共组分，按混合物、溶剂化物或加合物排除
REC:b2037a44f05d1b5db52c8959f4a12c2c68950e2dce65937d72b57057e72f7e00,ccris,1086:no_carcinogenicity,无致癌性试验记录
REC:ac76e50633d0bc49f904ab1652760ee3d9825694312756f1dadabc8991c7d800,ccris,1087:no_carcinogenicity,no_standardized_key
REC:ac76e50633d0bc49f904ab1652760ee3d9825694312756f1dadabc8991c7d800,ccris,1087:no_carcinogenicity,存在中性共组分，按混合物、溶剂化物或加合物排除
REC:ac76e50633d0bc49f904ab1652760ee3d9825694312756f1dadabc8991c7d800,ccris,1087:no_carcinogenicity,无致癌性试验记录
REC:c52e262c04bf9b65894466029acc96baeaf754593a3700a6e31e77526bf91c75,ccris,1088:no_carcinogenicity,无致癌性试验记录
REC:96a6c6b011a13de0c438344895b0361ba4647a0046a110841aa695c34303b3ad,ccris,1089:no_carcinogenicity,无致癌性试验记录
REC:1c11de2051985632c98acc39af1932223c0b0b70b52bb1ec068505bd36895462,ccris,1090:no_carcinogenicity,no_standardized_key
REC:1c11de2051985632c98acc39af1932223c0b0b70b52bb1ec068505bd36895462,ccris,1090:no_carcinogenicity,存在中性共组分，按混合物、溶剂化物或加合物排除
REC:1c11de2051985632c98acc39af1932223c0b0b70b52bb1ec068505bd36895462,ccris,1090:no_carcinogenicity,无致癌性试验记录
REC:0ba752b3e686595aed79fc123acd786c49e05e85650edfe7b2b14ec09aa992ce,ccris,1091:no_carcinogenicity,no_standardized_key
REC:0ba752b3e686595aed79fc123acd786c49e05e85650edfe7b2b14ec09aa992ce,ccris,1091:no_carcinogenicity,存在中性共组分，按混合物、溶剂化物或加合物排除
REC:0ba752b3e686595aed79fc123acd786c49e05e85650edfe7b2b14ec09aa992ce,ccris,1091:no_carcinogenicity,无致癌性试验记录
REC:f3d419f10306b44f0550f8102c7ff74c3c668a6549c35e419919abe86c6c38ea,ccris,1092:no_carcinogenicity,无致癌性试验记录
REC:1da054f24eb8aa27dd07d9676eb10b1e22a13c5cf6ef268029cffdda4d2be8bf,ccris,1093:no_carcinogenicity,no_standardized_key
REC:1da054f24eb8aa27dd07d9676eb10b1e22a13c5cf6ef268029cffdda4d2be8bf,ccris,1093:no_carcinogenicity,存在中性共组分，按混合物、溶剂化物或加合物排除
REC:1da054f24eb8aa27dd07d9676eb10b1e22a13c5cf6ef268029cffdda4d2be8bf,ccris,1093:no_carcinogenicity,无致癌性试验记录
REC:792402e20dfe6022fbcbcb2baa6eb0643402de830c366986c2e45a575afc148e,ccris,1094:no_carcinogenicity,no_standardized_key
REC:792402e20dfe6022fbcbcb2baa6eb0643402de830c366986c2e45a575afc148e,ccris,1094:no_carcinogenicity,存在中性共组分，按混合物、溶剂化物或加合物排除
REC:792402e20dfe6022fbcbcb2baa6eb0643402de830c366986c2e45a575afc148e,ccris,1094:no_carcinogenicity,无致癌性试验记录
REC:6b92ed1d7dec7e42f5a7fd7ce2695c4f1b8611f387a9833f5c44a0332f738597,ccris,1095:cstu:1,no_standardized_key
REC:6b92ed1d7dec7e42f5a7fd7ce2695c4f1b8611f387a9833f5c44a0332f738597,ccris,1095:cstu:1,存在中性共组分，按混合物、溶剂化物或加合物排除
REC:9de7732efd172d5e199c4cc1394c07f2d8379167453166d1f3b514bde3cf9496,ccris,1095:cstu:2,no_standardized_key
REC:9de7732efd172d5e199c4cc1394c07f2d8379167453166d1f3b514bde3cf9496,ccris,1095:cstu:2,存在中性共组分，按混合物、溶剂化物或加合物排除
REC:8fd11f9eb74d048ddedab95abfd74cee1e505186ea167d108237b98503429eaf,ccris,1095:cstu:3,no_standardized_key
REC:8fd11f9eb74d048ddedab95abfd74cee1e505186ea167d108237b98503429eaf,ccris,1095:cstu:3,存在中性共组分，按混合物、溶剂化物或加合物排除
REC:c673912f354572e3dc7a0d581904ba5adbb15d6dd04e70f7487e4cd1404480f1,ccris,1095:cstu:4,no_standardized_key
REC:c673912f354572e3dc7a0d581904ba5adbb15d6dd04e70f7487e4cd1404480f1,ccris,1095:cstu:4,存在中性共组分，按混合物、溶剂化物或加合物排除
REC:088659586f11b557024a5fe19b0a054eae67e54331e14835f1d626b059b9a937,ccris,1096:no_carcinogenicity,无致癌性试验记录
REC:182d156e59f7bd642ece1ed89decd30c85ea142a2e2b6d097f4760f9f137ca26,ccris,1097:no_carcinogenicity,no_standardized_key
REC:182d156e59f7bd642ece1ed89decd30c85ea142a2e2b6d097f4760f9f137ca26,ccris,1097:no_carcinogenicity,存在中性共组分，按混合物、溶剂化物或加合物排除
REC:182d156e59f7bd642ece1ed89decd30c85ea142a2e2b6d097f4760f9f137ca26,ccris,1097:no_carcinogenicity,无致癌性试验记录
REC:42e18244e8a642249ff43926227026fd1804a368b64a1f701a2b5f8dd546cd72,ccris,1098:no_carcinogenicity,无致癌性试验记录
REC:97b6def82b5814a747e9b3d1f3366f4b8760a2a1c938fd74bde787650a1ad5ca,ccris,1100:no_carcinogenicity,同一 standard InChIKey 对应多个 parent SMILES
REC:97b6def82b5814a747e9b3d1f3366f4b8760a2a1c938fd74bde787650a1ad5ca,ccris,1100:no_carcinogenicity,无致癌性试验记录
REC:cea199f51bffd909ab7e03ab875a45817e967a965beb3890a60a0987f0a9c443,ccris,1102:no_carcinogenicity,no_standardized_key
REC:cea199f51bffd909ab7e03ab875a45817e967a965beb3890a60a0987f0a9c443,ccris,1102:no_carcinogenicity,存在中性共组分，按混合物、溶剂化物或加合物排除
REC:cea199f51bffd909ab7e03ab875a45817e967a965beb3890a60a0987f0a9c443,ccris,1102:no_carcinogenicity,无致癌性试验记录
REC:d14bb2f775bb41b0f41b76a2942ce87b60a4ff969e830fa96eb36d56465bf7a8,ccris,1104:no_carcinogenicity,无致癌性试验记录
REC:507443f9eaa49fd065f1bfb2d94b9f42c79a59378bae91bb49977a44b1e6e3d7,ccris,1105:no_carcinogenicity,no_standardized_key
REC:507443f9eaa49fd065f1bfb2d94b9f42c79a59378bae91bb49977a44b1e6e3d7,ccris,1105:no_carcinogenicity,存在中性共组分，按混合物、溶剂化物或加合物排除
REC:507443f9eaa49fd065f1bfb2d94b9f42c79a59378bae91bb49977a44b1e6e3d7,ccris,1105:no_carcinogenicity,无致癌性试验记录
REC:5c3e1bd82e393397a018860bfcf8a5b7d3feef48573ba2408624cee38e0e2dc9,ccris,1106:no_carcinogenicity,无致癌性试验记录
REC:61b3cb13e4c71de9941ec17c833c3d64f6e18dd9b69aa5f49527052b482e4271,ccris,1107:cstu:1,no_standardized_key
REC:61b3cb13e4c71de9941ec17c833c3d64f6e18dd9b69aa5f49527052b482e4271,ccris,1107:cstu:1,来源结构状态不可接受：unresolved
REC:9bbec962060620d387a51a171aaccef43a8b2e56335d72351bfd558bf2b96b79,ccris,1107:cstu:2,no_standardized_key
REC:9bbec962060620d387a51a171aaccef43a8b2e56335d72351bfd558bf2b96b79,ccris,1107:cstu:2,来源结构状态不可接受：unresolved
REC:91558da761f123fae12360164d0e14ad48926b5be8e0ff454d2a57326630d352,ccris,1107:cstu:3,no_standardized_key
REC:91558da761f123fae12360164d0e14ad48926b5be8e0ff454d2a57326630d352,ccris,1107:cstu:3,来源结构状态不可接受：unresolved
REC:1cb8060977e7b67ca1db976d66b05667546a9ef611a3dcb4fdb3a9d1d1e11f60,ccris,1107:cstu:4,no_standardized_key
REC:1cb8060977e7b67ca1db976d66b05667546a9ef611a3dcb4fdb3a9d1d1e11f60,ccris,1107:cstu:4,来源结构状态不可接受：unresolved
REC:8e9b38e33d7167be53f54f3018ceb6b1d499dd548eab5350cc952ee75604f18b,ccris,1108:no_carcinogenicity,no_standardized_key
REC:8e9b38e33d7167be53f54f3018ceb6b1d499dd548eab5350cc952ee75604f18b,ccris,1108:no_carcinogenicity,多个有机片段混合物
REC:8e9b38e33d7167be53f54f3018ceb6b1d499dd548eab5350cc952ee75604f18b,ccris,1108:no_carcinogenicity,无致癌性试验记录
REC:7daa34a657da56006748742802d21d7f87ce382c4fe2a8d3bd550206ad2a0fde,ccris,1109:no_carcinogenicity,无致癌性试验记录
REC:d7825625f015237578c188aff811a849f87ea2f167c500f525b24bb97b48d187,ccris,1110:no_carcinogenicity,无致癌性试验记录
REC:332204b6a5e77f1bbd7312b6bf69502fb8b3b4f95cb90d86465892a1bb3562a4,ccris,1111:no_carcinogenicity,无致癌性试验记录
REC:c4aeae6a43bc049a8375de634f2a44c6118093c80ce1c87fd5cdeb0884492a03,ccris,1112:no_carcinogenicity,无致癌性试验记录
REC:893ced07d5d8fa17f3e0ab2fc67284b1926b7b746aa2aaad6c376f59cbdc9037,ccris,1115:no_carcinogenicity,无致癌性试验记录
REC:0c2af62064b00c5ad44ff8019a9d453e33c3beb726fc431901124a27cb878a16,ccris,1116:no_carcinogenicity,无致癌性试验记录
REC:5f3db3f7ae768be8ea585222715702a8632e16da6423cd82a44d30c578132aee,ccris,1117:no_carcinogenicity,无致癌性试验记录
REC:7b4fc75cab670e804474397f0944c8454962773a63f85f1e0e6fc3752b715fc9,ccris,1118:no_carcinogenicity,无致癌性试验记录
REC:5943273b8b7e7f9056b4e86c855b4de06d6534767061618fc76803abe9504803,ccris,1119:no_carcinogenicity,无致癌性试验记录
REC:433d7bf638f655d17383e3fe37f0ff22b49f50753d57c358c3a5d67832fdaea3,ccris,1121:no_carcinogenicity,无致癌性试验记录
REC:619815dac6f1733814d72aaf94d3a9d0e152190de4371ea871754fc6408c9ca2,ccris,1123:no_carcinogenicity,无致癌性试验记录
REC:bd376eb1dbbb6dbf4dd4f9bd6e1dd5a6d29236a08db8044ab548a4cbd6a726a8,ccris,1124:no_carcinogenicity,无致癌性试验记录
REC:d8c5aa1b18f39e3e70f1a80a88becd32f4fdb8ae7d42dee5417c2bda232698a5,ccris,1125:no_carcinogenicity,无致癌性试验记录
REC:bf082e9500974f752392f092de0c4fdef5799e29f743f7d6b68ae148b6648ee1,ccris,1126:no_carcinogenicity,无致癌性试验记录
REC:957c32e3156c89699c8b424f89889c3bfdca258df010ef30b7233576b0006e82,ccris,1127:no_carcinogenicity,无致癌性试验记录
REC:0638bfbc3bf44711bdd1f6148d323617fb5b4cc58f468ee539e3ae666d4e77e4,ccris,1128:no_carcinogenicity,无致癌性试验记录
REC:ea9d392d888439164ca65e396ad1dd4cd9984a5b4832c6cee12916b7970bd0df,ccris,1129:no_carcinogenicity,无致癌性试验记录
REC:71b7bc19db45323575876068dc284b29eb0ee4027244748c309cdd3476e92c9d,ccris,112:cstu:1,no_standardized_key
REC:71b7bc19db45323575876068dc284b29eb0ee4027244748c309cdd3476e92c9d,ccris,112:cstu:1,无含碳有机片段
REC:1020af5124a2b582812e804676dfd3aaece4a19dd5b272cb877314f20fe84939,ccris,112:cstu:2,no_standardized_key
REC:1020af5124a2b582812e804676dfd3aaece4a19dd5b272cb877314f20fe84939,ccris,112:cstu:2,无含碳有机片段
REC:1d151aee017671c5233ba39fbb3595011ae2c947d01bdfd8cbca739cd8e69310,ccris,112:cstu:3,no_standardized_key
REC:1d151aee017671c5233ba39fbb3595011ae2c947d01bdfd8cbca739cd8e69310,ccris,112:cstu:3,无含碳有机片段
REC:8a0f52ee03e75cf2e9fe7fa932f88d08a8127edbd9dee8cb1fd72cafde10c3e1,ccris,1130:no_carcinogenicity,无致癌性试验记录
REC:b43b104e58958557833f8d10352943520f849ca6b778e6b4c7965972680f89a6,ccris,1131:no_carcinogenicity,无致癌性试验记录
REC:9037e52fec89f8e6682a82d24da9e9830a1c69485c87ca09cc801407dc375a22,ccris,1133:no_carcinogenicity,no_standardized_key
REC:9037e52fec89f8e6682a82d24da9e9830a1c69485c87ca09cc801407dc375a22,ccris,1133:no_carcinogenicity,存在中性共组分，按混合物、溶剂化物或加合物排除
REC:9037e52fec89f8e6682a82d24da9e9830a1c69485c87ca09cc801407dc375a22,ccris,1133:no_carcinogenicity,无致癌性试验记录
REC:e30b33dfe3bf670dbdcd6fa1281d9d4724f8a2daa6b5df07ec6172c7f647e19b,ccris,1134:no_carcinogenicity,无致癌性试验记录
REC:3e317dd4d9336a5671ad8aece673265a6380b9b5df590308fae6ce708fd1ed8f,ccris,1135:no_carcinogenicity,无致癌性试验记录
REC:95e1b069ad8849bd686a9fedfd70605e3e80f3808deb427da199693acab82ee2,ccris,1136:no_carcinogenicity,无致癌性试验记录
REC:3ea63329463007d29a8a6e1e03f0321f42ebeae21513d688651aa54184b4a365,ccris,1137:no_carcinogenicity,无致癌性试验记录
REC:1152f998fc6e9a9066b0c4069fbe77090975423a0e2b4b3dccbd72e465a793f4,ccris,1138:no_carcinogenicity,无致癌性试验记录
REC:4cc8ce6486c718055298f9b93b64243b46d826d9fc27bc98bfd1f24c0a5a93cb,ccris,1139:no_carcinogenicity,无致癌性试验记录
REC:7bd50f12eac3824dbcc96af65fe54185d2174fe2a8aa0bc3888ec73e3dcc7140,ccris,113:no_carcinogenicity,无致癌性试验记录
REC:261eec3c750a30b3f7a4907d90545087100ea9ffcee2a90f9e66cbc75fa6f9a9,ccris,1140:no_carcinogenicity,无致癌性试验记录
REC:5d40dd7c723e42d253b683330ee24f30bd77cd1b2e4e4090d728bdf8a64b33e0,ccris,1141:no_carcinogenicity,无致癌性试验记录
REC:bd827285e293be2d45069c8a59c98a6269dafdab3da97b8416a761f4ace166d9,ccris,1142:no_carcinogenicity,无致癌性试验记录
REC:1ebbb19c46425aca90899fca49cb41472417b23e836e899222739a0a04f47dfc,ccris,1143:no_carcinogenicity,no_standardized_key
REC:1ebbb19c46425aca90899fca49cb41472417b23e836e899222739a0a04f47dfc,ccris,1143:no_carcinogenicity,无致癌性试验记录
REC:1ebbb19c46425aca90899fca49cb41472417b23e836e899222739a0a04f47dfc,ccris,1143:no_carcinogenicity,来源结构状态不可接受：unresolved
REC:984a42db3d10543422d2da7af54d8e5c0f3d536ba4cd5b01eb27111beeed73b5,ccris,1144:no_carcinogenicity,no_standardized_key
REC:984a42db3d10543422d2da7af54d8e5c0f3d536ba4cd5b01eb27111beeed73b5,ccris,1144:no_carcinogenicity,无致癌性试验记录
REC:984a42db3d10543422d2da7af54d8e5c0f3d536ba4cd5b01eb27111beeed73b5,ccris,1144:no_carcinogenicity,来源结构状态不可接受：unresolved
REC:a72a0b88459cfd4c5fed7c7c24388f5ca82c94b6c86577bdcc6d729a89ab06d0,ccris,1145:no_carcinogenicity,no_standardized_key
REC:a72a0b88459cfd4c5fed7c7c24388f5ca82c94b6c86577bdcc6d729a89ab06d0,ccris,1145:no_carcinogenicity,无致癌性试验记录
REC:a72a0b88459cfd4c5fed7c7c24388f5ca82c94b6c86577bdcc6d729a89ab06d0,ccris,1145:no_carcinogenicity,来源结构状态不可接受：unresolved
REC:5981b2d85cfd118610118ef0f54bf9570ab95ccbfaca5dd5ddb4b7c17ef4de3e,ccris,1146:no_carcinogenicity,无致癌性试验记录
REC:b5b1b53d9d9becd62a197bc2e2d9ac1f41b747fbb6bd30b59e3ef4eb277039d6,ccris,1147:no_carcinogenicity,no_standardized_key
REC:b5b1b53d9d9becd62a197bc2e2d9ac1f41b747fbb6bd30b59e3ef4eb277039d6,ccris,1147:no_carcinogenicity,无致癌性试验记录
REC:b5b1b53d9d9becd62a197bc2e2d9ac1f41b747fbb6bd30b59e3ef4eb277039d6,ccris,1147:no_carcinogenicity,来源结构状态不可接受：unresolved
REC:bf362bf3152afa69eec02b7a18795c4148238c77254a0b26ef84ae4f97c6bc0e,ccris,1148:no_carcinogenicity,无致癌性试验记录
REC:b4900ba7b6f8f8949092a0208d27ef0df6da1b4383d68e49e6d58bce02ddc7a7,ccris,1149:no_carcinogenicity,无致癌性试验记录
REC:e1d96994653ea0e9494abb69fcd5ef85ba2d9d4a0545bffe1d39cec1bddd4009,ccris,114:cstu:1,no_standardized_key
REC:e1d96994653ea0e9494abb69fcd5ef85ba2d9d4a0545bffe1d39cec1bddd4009,ccris,114:cstu:1,无含碳有机片段
REC:675283a852eab3464b59a42f1240170da301d8748267178daff70195d0bd3c9c,ccris,114:cstu:10,no_standardized_key
REC:675283a852eab3464b59a42f1240170da301d8748267178daff70195d0bd3c9c,ccris,114:cstu:10,无含碳有机片段
REC:1834ef8b109a7ba85ef39a5ee4b86d6528b965655b58d3f3469dadd7d8a08f81,ccris,114:cstu:11,no_standardized_key
REC:1834ef8b109a7ba85ef39a5ee4b86d6528b965655b58d3f3469dadd7d8a08f81,ccris,114:cstu:11,无含碳有机片段
REC:df84309cfce706fb15325957a2986ea7ad05890ab03f9ef1120120a31530cab5,ccris,114:cstu:12,no_standardized_key
REC:df84309cfce706fb15325957a2986ea7ad05890ab03f9ef1120120a31530cab5,ccris,114:cstu:12,无含碳有机片段
REC:7a9857e547f8766eb50d3d05f79289bb7e5a058264a97c8ebbce39073f364b6e,ccris,114:cstu:13,no_standardized_key
REC:7a9857e547f8766eb50d3d05f79289bb7e5a058264a97c8ebbce39073f364b6e,ccris,114:cstu:13,无含碳有机片段
REC:1b2f30660e56c7d3bd3a23529f5530794d89454d82d6e7825157196ea7f438da,ccris,114:cstu:14,no_standardized_key
REC:1b2f30660e56c7d3bd3a23529f5530794d89454d82d6e7825157196ea7f438da,ccris,114:cstu:14,无含碳有机片段
REC:498acf1b8ea70d005c6134dc4e528525cb4d81298d771b33d25b6ed890f4b858,ccris,114:cstu:15,no_standardized_key
REC:498acf1b8ea70d005c6134dc4e528525cb4d81298d771b33d25b6ed890f4b858,ccris,114:cstu:15,无含碳有机片段
REC:82fc2a844f60256d8d50c9bfdf64841f7861ba55f9a1527e7365b376240f8c76,ccris,114:cstu:16,no_standardized_key
